Zip_Code,Total_Mean,count,median_listing_price,month_date_yyyymm,FEMA_Impact,Post_Disaster,FEMA_Impact_Num
77004,36.26558720299362,114,374999,201809,High Impact,1,1
77004,36.26558720299362,114,380713,201802,High Impact,1,1
77004,36.26558720299362,114,375000,202005,High Impact,1,1
77004,36.26558720299362,114,369974,202004,High Impact,1,1
77004,36.26558720299362,114,387700,201703,High Impact,0,1
77004,36.26558720299362,114,449000,202210,High Impact,1,1
77004,36.26558720299362,114,399000,202101,High Impact,1,1
77004,36.26558720299362,114,449000,202209,High Impact,1,1
77004,36.26558720299362,114,435000,202212,High Impact,1,1
77004,36.26558720299362,114,429450,202311,High Impact,1,1
77004,36.26558720299362,114,394495,202012,High Impact,1,1
77004,36.26558720299362,114,398500,201710,High Impact,1,1
77004,36.26558720299362,114,458500,202410,High Impact,1,1
77004,36.26558720299362,114,449990,202404,High Impact,1,1
77004,36.26558720299362,114,455400,202207,High Impact,1,1
77004,36.26558720299362,114,439975,202303,High Impact,1,1
77004,36.26558720299362,114,394900,202201,High Impact,1,1
77004,36.26558720299362,114,383000,201803,High Impact,1,1
77004,36.26558720299362,114,373764,201904,High Impact,1,1
77004,36.26558720299362,114,362975,202003,High Impact,1,1
77004,36.26558720299362,114,449990,202405,High Impact,1,1
77004,36.26558720299362,114,396950,202111,High Impact,1,1
77004,36.26558720299362,114,399000,202105,High Impact,1,1
77004,36.26558720299362,114,452700,202208,High Impact,1,1
77004,36.26558720299362,114,439000,202307,High Impact,1,1
77004,36.26558720299362,114,451750,202409,High Impact,1,1
77004,36.26558720299362,114,451750,202407,High Impact,1,1
77004,36.26558720299362,114,384900,201712,High Impact,1,1
77004,36.26558720299362,114,449600,202402,High Impact,1,1
77004,36.26558720299362,114,370000,201812,High Impact,1,1
77004,36.26558720299362,114,433500,202504,High Impact,1,1
77004,36.26558720299362,114,363500,201907,High Impact,1,1
77004,36.26558720299362,114,359473,201902,High Impact,1,1
77004,36.26558720299362,114,394900,201709,High Impact,1,1
77004,36.26558720299362,114,399495,202104,High Impact,1,1
77004,36.26558720299362,114,374900,201701,High Impact,0,1
77004,36.26558720299362,114,399800,202106,High Impact,1,1
77004,36.26558720299362,114,351225,201912,High Impact,1,1
77004,36.26558720299362,114,380000,201612,High Impact,0,1
77004,36.26558720299362,114,354133,201909,High Impact,1,1
77004,36.26558720299362,114,369925,201811,High Impact,1,1
77004,36.26558720299362,114,429998,202310,High Impact,1,1
77004,36.26558720299362,114,394925,202109,High Impact,1,1
77004,36.26558720299362,114,395000,201707,High Impact,0,1
77004,36.26558720299362,114,399900,202011,High Impact,1,1
77004,36.26558720299362,114,439450,202305,High Impact,1,1
77004,36.26558720299362,114,429998,202501,High Impact,1,1
77004,36.26558720299362,114,445975,202205,High Impact,1,1
77004,36.26558720299362,114,371225,201901,High Impact,1,1
77004,36.26558720299362,114,382475,201711,High Impact,1,1
77004,36.26558720299362,114,359900,202002,High Impact,1,1
77004,36.26558720299362,114,439225,202306,High Impact,1,1
77004,36.26558720299362,114,349992,201910,High Impact,1,1
77004,36.26558720299362,114,440000,202505,High Impact,1,1
77004,36.26558720299362,114,392450,201705,High Impact,0,1
77004,36.26558720299362,114,452500,202408,High Impact,1,1
77004,36.26558720299362,114,393498,202009,High Impact,1,1
77004,36.26558720299362,114,381250,202007,High Impact,1,1
77004,36.26558720299362,114,391625,201804,High Impact,1,1
77004,36.26558720299362,114,365814,201903,High Impact,1,1
77004,36.26558720299362,114,359453,201908,High Impact,1,1
77004,36.26558720299362,114,425500,202510,High Impact,1,1
77004,36.26558720299362,114,349000,201911,High Impact,1,1
77004,36.26558720299362,114,449500,202206,High Impact,1,1
77004,36.26558720299362,114,390998,201706,High Impact,0,1
77004,36.26558720299362,114,449700,202301,High Impact,1,1
77004,36.26558720299362,114,394925,202112,High Impact,1,1
77004,36.26558720299362,114,423724,202509,High Impact,1,1
77004,36.26558720299362,114,349999,202001,High Impact,1,1
77004,36.26558720299362,114,399900,201607,High Impact,0,1
77004,36.26558720299362,114,429995,202412,High Impact,1,1
77004,36.26558720299362,114,376390,201807,High Impact,1,1
77004,36.26558720299362,114,377975,201609,High Impact,0,1
77004,36.26558720299362,114,402000,202102,High Impact,1,1
77004,36.26558720299362,114,427500,202502,High Impact,1,1
77004,36.26558720299362,114,385000,201806,High Impact,1,1
77004,36.26558720299362,114,399450,202010,High Impact,1,1
77004,36.26558720299362,114,428450,202507,High Impact,1,1
77004,36.26558720299362,114,428000,202312,High Impact,1,1
77004,36.26558720299362,114,394995,202108,High Impact,1,1
77004,36.26558720299362,114,387000,201704,High Impact,0,1
77004,36.26558720299362,114,398525,202110,High Impact,1,1
77004,36.26558720299362,114,438248,202401,High Impact,1,1
77004,36.26558720299362,114,449700,202411,High Impact,1,1
77004,36.26558720299362,114,430000,202503,High Impact,1,1
77004,36.26558720299362,114,416150,202203,High Impact,1,1
77005,33.76813502119481,13,1467500,201911,Low Impact,1,0
77005,33.76813502119481,13,1437857,201903,Low Impact,1,0
77005,33.76813502119481,13,1387500,202001,Low Impact,1,0
77005,33.76813502119481,13,1748250,202412,Low Impact,1,0
77005,33.76813502119481,13,1694250,202407,Low Impact,1,0
77005,33.76813502119481,13,1387500,202209,Low Impact,1,0
77005,33.76813502119481,13,1746250,202509,Low Impact,1,0
77005,33.76813502119481,13,1736750,202501,Low Impact,1,0
77005,33.76813502119481,13,1787500,202512,Low Impact,1,0
77005,33.76813502119481,13,1794950,202306,Low Impact,1,0
77005,33.76813502119481,13,1394500,201912,Low Impact,1,0
77005,33.76813502119481,13,1345000,201806,Low Impact,1,0
77005,33.76813502119481,13,1262500,201707,Low Impact,0,0
77005,33.76813502119481,13,1687875,202401,Low Impact,1,0
77005,33.76813502119481,13,1554750,202205,Low Impact,1,0
77005,33.76813502119481,13,1428475,202011,Low Impact,1,0
77005,33.76813502119481,13,1612000,202212,Low Impact,1,0
77005,33.76813502119481,13,1500000,202207,Low Impact,1,0
77005,33.76813502119481,13,1621375,202301,Low Impact,1,0
77005,33.76813502119481,13,1472000,201907,Low Impact,1,0
77005,33.76813502119481,13,1499500,202003,Low Impact,1,0
77005,33.76813502119481,13,1272450,201808,Low Impact,1,0
77005,33.76813502119481,13,1637000,202505,Low Impact,1,0
77005,33.76813502119481,13,1750000,202508,Low Impact,1,0
77005,33.76813502119481,13,1672500,202511,Low Impact,1,0
77005,33.76813502119481,13,1348950,201704,Low Impact,0,0
77005,33.76813502119481,13,1550000,202210,Low Impact,1,0
77005,33.76813502119481,13,1806975,202302,Low Impact,1,0
77005,33.76813502119481,13,1424900,202005,Low Impact,1,0
77005,33.76813502119481,13,1695000,202311,Low Impact,1,0
77005,33.76813502119481,13,1299000,202105,Low Impact,1,0
77005,33.76813502119481,13,1454500,202009,Low Impact,1,0
77005,33.76813502119481,13,1250000,202102,Low Impact,1,0
77005,33.76813502119481,13,1268000,201702,Low Impact,0,0
77005,33.76813502119481,13,1610000,202308,Low Impact,1,0
77005,33.76813502119481,13,1511225,202202,Low Impact,1,0
77005,33.76813502119481,13,1451000,202007,Low Impact,1,0
77005,33.76813502119481,13,1599000,202201,Low Impact,1,0
77005,33.76813502119481,13,1317000,202203,Low Impact,1,0
77005,33.76813502119481,13,1292500,202107,Low Impact,1,0
77005,33.76813502119481,13,1197500,202106,Low Impact,1,0
77005,33.76813502119481,13,1299000,201807,Low Impact,1,0
77005,33.76813502119481,13,1793625,202409,Low Impact,1,0
77005,33.76813502119481,13,1268500,201703,Low Impact,0,0
77005,33.76813502119481,13,1369000,202204,Low Impact,1,0
77005,33.76813502119481,13,1499000,201906,Low Impact,1,0
77005,33.76813502119481,13,1273475,201609,Low Impact,0,0
77005,33.76813502119481,13,1262500,201709,Low Impact,1,0
77005,33.76813502119481,13,1734500,202502,Low Impact,1,0
77005,33.76813502119481,13,1510000,201904,Low Impact,1,0
77005,33.76813502119481,13,1743125,202410,Low Impact,1,0
77005,33.76813502119481,13,1350000,202101,Low Impact,1,0
77005,33.76813502119481,13,1824750,202303,Low Impact,1,0
77005,33.76813502119481,13,1376375,202108,Low Impact,1,0
77005,33.76813502119481,13,1780000,202510,Low Impact,1,0
77005,33.76813502119481,13,1824500,202304,Low Impact,1,0
77005,33.76813502119481,13,1389000,202010,Low Impact,1,0
77005,33.76813502119481,13,1699000,202406,Low Impact,1,0
77005,33.76813502119481,13,1312500,201805,Low Impact,1,0
77005,33.76813502119481,13,1699500,202309,Low Impact,1,0
77005,33.76813502119481,13,1474500,202004,Low Impact,1,0
77005,33.76813502119481,13,1372000,201902,Low Impact,1,0
77005,33.76813502119481,13,1795000,202503,Low Impact,1,0
77005,33.76813502119481,13,1742000,202504,Low Impact,1,0
77005,33.76813502119481,13,1311249,201710,Low Impact,1,0
77005,33.76813502119481,13,1206250,202103,Low Impact,1,0
77005,33.76813502119481,13,1299000,201712,Low Impact,1,0
77005,33.76813502119481,13,1231250,202104,Low Impact,1,0
77005,33.76813502119481,13,1852500,202305,Low Impact,1,0
77005,33.76813502119481,13,1284000,201801,Low Impact,1,0
77005,33.76813502119481,13,1397000,201803,Low Impact,1,0
77005,33.76813502119481,13,1567000,202211,Low Impact,1,0
77005,33.76813502119481,13,1395000,202002,Low Impact,1,0
77005,33.76813502119481,13,1631000,202206,Low Impact,1,0
77005,33.76813502119481,13,1224325,201701,Low Impact,0,0
77005,33.76813502119481,13,1699000,202307,Low Impact,1,0
77005,33.76813502119481,13,1494500,201910,Low Impact,1,0
77005,33.76813502119481,13,1427000,201908,Low Impact,1,0
77005,33.76813502119481,13,1884750,202405,Low Impact,1,0
77005,33.76813502119481,13,1299000,201812,Low Impact,1,0
77005,33.76813502119481,13,1625000,202506,Low Impact,1,0
77005,33.76813502119481,13,1775000,202408,Low Impact,1,0
77005,33.76813502119481,13,1330450,201611,Low Impact,0,0
77005,33.76813502119481,13,1298000,201610,Low Impact,0,0
77005,33.76813502119481,13,1299000,201901,Low Impact,1,0
77005,33.76813502119481,13,1887000,202404,Low Impact,1,0
77005,33.76813502119481,13,1670750,202402,Low Impact,1,0
77005,33.76813502119481,13,1722250,202310,Low Impact,1,0
77005,33.76813502119481,13,1399000,202012,Low Impact,1,0
77005,33.76813502119481,13,1356250,201802,Low Impact,1,0
77005,33.76813502119481,13,1467500,201909,Low Impact,1,0
77005,33.76813502119481,13,1312000,201706,Low Impact,0,0
77005,33.76813502119481,13,1645000,202507,Low Impact,1,0
77005,33.76813502119481,13,1499000,201905,Low Impact,1,0
77005,33.76813502119481,13,1299000,201810,Low Impact,1,0
77005,33.76813502119481,13,1790000,202411,Low Impact,1,0
77005,33.76813502119481,13,1298500,202111,Low Impact,1,0
77005,33.76813502119481,13,1237250,201708,Low Impact,1,0
77005,33.76813502119481,13,1362000,202208,Low Impact,1,0
77005,33.76813502119481,13,1299000,201811,Low Impact,1,0
77005,33.76813502119481,13,1237500,201809,Low Impact,1,0
77005,33.76813502119481,13,1799000,202312,Low Impact,1,0
77005,33.76813502119481,13,1599950,202403,Low Impact,1,0
77005,33.76813502119481,13,1325000,202110,Low Impact,1,0
77005,33.76813502119481,13,1399000,202109,Low Impact,1,0
77005,33.76813502119481,13,1274475,201711,Low Impact,1,0
77005,33.76813502119481,13,1335000,201607,Low Impact,0,0
77005,33.76813502119481,13,1485000,202006,Low Impact,1,0
77005,33.76813502119481,13,1311500,201804,Low Impact,1,0
77005,33.76813502119481,13,1312500,201608,Low Impact,0,0
77005,33.76813502119481,13,1495000,202008,Low Impact,1,0
77005,33.76813502119481,13,1275000,201612,Low Impact,0,0
77005,33.76813502119481,13,1299000,201705,Low Impact,0,0
77005,33.76813502119481,13,1361375,202112,Low Impact,1,0
77006,35.60304415130161,7,599950,201607,Low Impact,0,0
77006,35.60304415130161,7,550000,201610,Low Impact,0,0
77006,35.60304415130161,7,675000,202412,Low Impact,1,0
77006,35.60304415130161,7,677500,202303,Low Impact,1,0
77006,35.60304415130161,7,594975,202108,Low Impact,1,0
77006,35.60304415130161,7,699000,202403,Low Impact,1,0
77006,35.60304415130161,7,619750,201904,Low Impact,1,0
77006,35.60304415130161,7,599925,201608,Low Impact,0,0
77006,35.60304415130161,7,689900,202406,Low Impact,1,0
77006,35.60304415130161,7,684000,202203,Low Impact,1,0
77006,35.60304415130161,7,619900,201806,Low Impact,1,0
77006,35.60304415130161,7,609225,202202,Low Impact,1,0
77006,35.60304415130161,7,711950,202308,Low Impact,1,0
77006,35.60304415130161,7,607450,202105,Low Impact,1,0
77006,35.60304415130161,7,562500,202111,Low Impact,1,0
77006,35.60304415130161,7,650000,202408,Low Impact,1,0
77006,35.60304415130161,7,601500,201703,Low Impact,0,0
77006,35.60304415130161,7,699250,202310,Low Impact,1,0
77006,35.60304415130161,7,675000,202510,Low Impact,1,0
77006,35.60304415130161,7,729900,202405,Low Impact,1,0
77006,35.60304415130161,7,621150,201701,Low Impact,0,0
77006,35.60304415130161,7,564925,201902,Low Impact,1,0
77006,35.60304415130161,7,615000,201803,Low Impact,1,0
77006,35.60304415130161,7,609250,202004,Low Impact,1,0
77006,35.60304415130161,7,649000,202210,Low Impact,1,0
77006,35.60304415130161,7,599000,201804,Low Impact,1,0
77006,35.60304415130161,7,594225,202103,Low Impact,1,0
77006,35.60304415130161,7,619000,201808,Low Impact,1,0
77006,35.60304415130161,7,637250,202208,Low Impact,1,0
77006,35.60304415130161,7,649225,202509,Low Impact,1,0
77006,35.60304415130161,7,636500,202305,Low Impact,1,0
77006,35.60304415130161,7,625475,201801,Low Impact,1,0
77006,35.60304415130161,7,694250,202503,Low Impact,1,0
77006,35.60304415130161,7,672450,202301,Low Impact,1,0
77006,35.60304415130161,7,589000,202101,Low Impact,1,0
77006,35.60304415130161,7,599900,202005,Low Impact,1,0
77006,35.60304415130161,7,685000,202411,Low Impact,1,0
77006,35.60304415130161,7,610000,202008,Low Impact,1,0
77006,35.60304415130161,7,690000,202312,Low Impact,1,0
77006,35.60304415130161,7,580000,201809,Low Impact,1,0
77006,35.60304415130161,7,649000,202307,Low Impact,1,0
77006,35.60304415130161,7,602500,202006,Low Impact,1,0
77006,35.60304415130161,7,767000,202506,Low Impact,1,0
77006,35.60304415130161,7,628425,201912,Low Impact,1,0
77006,35.60304415130161,7,575000,201707,Low Impact,0,0
77006,35.60304415130161,7,594925,202102,Low Impact,1,0
77006,35.60304415130161,7,594475,202104,Low Impact,1,0
77006,35.60304415130161,7,629900,202002,Low Impact,1,0
77006,35.60304415130161,7,572750,201611,Low Impact,0,0
77006,35.60304415130161,7,637475,202001,Low Impact,1,0
77006,35.60304415130161,7,592450,201704,Low Impact,0,0
77006,35.60304415130161,7,595000,202109,Low Impact,1,0
77006,35.60304415130161,7,628725,202209,Low Impact,1,0
77006,35.60304415130161,7,689750,202501,Low Impact,1,0
77006,35.60304415130161,7,715725,202402,Low Impact,1,0
77006,35.60304415130161,7,591600,201705,Low Impact,0,0
77006,35.60304415130161,7,680500,202401,Low Impact,1,0
77006,35.60304415130161,7,625000,202511,Low Impact,1,0
77006,35.60304415130161,7,625950,202003,Low Impact,1,0
77006,35.60304415130161,7,744500,202205,Low Impact,1,0
77006,35.60304415130161,7,591950,201706,Low Impact,0,0
77006,35.60304415130161,7,549225,201609,Low Impact,0,0
77006,35.60304415130161,7,585725,201901,Low Impact,1,0
77006,35.60304415130161,7,639975,201710,Low Impact,1,0
77006,35.60304415130161,7,649000,201711,Low Impact,1,0
77006,35.60304415130161,7,661955,201908,Low Impact,1,0
77006,35.60304415130161,7,609750,202106,Low Impact,1,0
77006,35.60304415130161,7,635000,202207,Low Impact,1,0
77006,35.60304415130161,7,559000,202110,Low Impact,1,0
77006,35.60304415130161,7,557500,202011,Low Impact,1,0
77006,35.60304415130161,7,619450,201612,Low Impact,0,0
77006,35.60304415130161,7,696000,202311,Low Impact,1,0
77006,35.60304415130161,7,624900,201709,Low Impact,1,0
77006,35.60304415130161,7,625000,202512,Low Impact,1,0
77006,35.60304415130161,7,604712,202009,Low Impact,1,0
77006,35.60304415130161,7,739990,202505,Low Impact,1,0
77006,35.60304415130161,7,650000,202508,Low Impact,1,0
77006,35.60304415130161,7,695000,202206,Low Impact,1,0
77006,35.60304415130161,7,569500,202010,Low Impact,1,0
77006,35.60304415130161,7,699000,202204,Low Impact,1,0
77006,35.60304415130161,7,585329,201903,Low Impact,1,0
77006,35.60304415130161,7,583750,201810,Low Impact,1,0
77006,35.60304415130161,7,709498,202504,Low Impact,1,0
77006,35.60304415130161,7,696000,202502,Low Impact,1,0
77006,35.60304415130161,7,652136,201909,Low Impact,1,0
77006,35.60304415130161,7,599200,201805,Low Impact,1,0
77006,35.60304415130161,7,602475,202107,Low Impact,1,0
77006,35.60304415130161,7,621000,202306,Low Impact,1,0
77006,35.60304415130161,7,609973,202007,Low Impact,1,0
77006,35.60304415130161,7,722425,202507,Low Impact,1,0
77006,35.60304415130161,7,690500,202302,Low Impact,1,0
77006,35.60304415130161,7,567500,202012,Low Impact,1,0
77006,35.60304415130161,7,601225,201802,Low Impact,1,0
77006,35.60304415130161,7,675000,202304,Low Impact,1,0
77006,35.60304415130161,7,626000,201702,Low Impact,0,0
77006,35.60304415130161,7,699000,202309,Low Impact,1,0
77006,35.60304415130161,7,642500,202410,Low Impact,1,0
77006,35.60304415130161,7,649900,201906,Low Impact,1,0
77006,35.60304415130161,7,650000,202409,Low Impact,1,0
77006,35.60304415130161,7,577500,201812,Low Impact,1,0
77006,35.60304415130161,7,629900,201911,Low Impact,1,0
77006,35.60304415130161,7,626750,202211,Low Impact,1,0
77006,35.60304415130161,7,649923,201907,Low Impact,1,0
77006,35.60304415130161,7,609500,201807,Low Impact,1,0
77006,35.60304415130161,7,636950,201910,Low Impact,1,0
77006,35.60304415130161,7,629000,201712,Low Impact,1,0
77006,35.60304415130161,7,593450,201708,Low Impact,1,0
77006,35.60304415130161,7,667200,201905,Low Impact,1,0
77006,35.60304415130161,7,599900,202201,Low Impact,1,0
77006,35.60304415130161,7,675000,202212,Low Impact,1,0
77006,35.60304415130161,7,662250,202407,Low Impact,1,0
77006,35.60304415130161,7,577500,202112,Low Impact,1,0
77006,35.60304415130161,7,589375,201811,Low Impact,1,0
77006,35.60304415130161,7,705750,202404,Low Impact,1,0
77007,35.470243183805096,48,449125,201708,Low Impact,1,0
77007,35.470243183805096,48,495000,202110,Low Impact,1,0
77007,35.470243183805096,48,459000,201612,Low Impact,0,0
77007,35.470243183805096,48,479900,202002,Low Impact,1,0
77007,35.470243183805096,48,604975,202409,Low Impact,1,0
77007,35.470243183805096,48,602475,202407,Low Impact,1,0
77007,35.470243183805096,48,576000,202206,Low Impact,1,0
77007,35.470243183805096,48,472450,201902,Low Impact,1,0
77007,35.470243183805096,48,469575,201808,Low Impact,1,0
